,Unnamed: 0,code,最新价,最新涨跌幅,market_code,股票代码,流通a股[20100104],股票简称,dde大单净流入量[20100104],资金流向[20100104],dde大单净量[20100104],集中度90[20100104],主力资金流向[20100104],主力卖出金额[20100104],90%成本上限[20100104],主力买入金额[20100104],平均成本[20100104],资金流出inner[20100104],收盘获利[20100104],集中度70[20100104],90%成本下限[20100104],资金流入inner[20100104]
12,,300446,9.31,1.749,33,300446.SZ,,乐凯新材,,,,,,,,,,,,,,
13,,002074,34.19,1.514,33,002074.SZ,127984500.0,国轩高科,-179689.0,-4821305.0,-0.14039903,5.79,853421.0,10418213.0,8.77,11271634.0,8.43,31893473.0,65.295,3.407,7.81,27072168.0
14,,300633,58.44,20.000,33,300633.SZ,,开立医疗,,,,,,,,,,,,,,
15,,300493,6.16,0.818,33,300493.SZ,,润欣科技,,,,,,,,,,,,,,
16,,300489,15.18,0.463,33,300489.SZ,,光智科技,,,,,,,,,,,,,,
17,,300563,12.22,3.472,33,300563.SZ,,神宇股份,,,,,,,,,,,,,,
18,,002040,6.72,1.664,33,002040.SZ,120477280.0,南京港,-3174416.0,-48677297.0,-2.63486692,12.68,-40669283.0,45862029.0,7.82,5192746.0,7.06,84834648.0,81.386,8.883,6.06,36157351.0
19,,002020,11.29,10.039,33,002020.SZ,80561387.0,京新药业,-170100.0,-4925930.0,-0.21114334,49.495,-1791588.0,1791588.0,0.74,0.0,0.59,6581943.0,43.001,26.126,0.25,1656013.0
20,,002073,6.56,3.470,33,002073.SZ,281464032.0,软控股份,769554.0,5724262.0,0.27341113,15.175,6805055.0,66201685.0,14.8,73006740.0,13.6,92743997.0,97.66,12.308,10.9,98468259.0
21,,300617,38.88,1.567,33,300617.SZ,,安靠智电,,,,,,,,,,,,,,
22,,300453,9.94,5.297,33,300453.SZ,,三鑫医疗,,,,,,,,,,,,,,
23,,300434,8.08,2.930,33,300434.SZ,,金石亚药,,,,,,,,,,,,,,
24,,002056,20.98,3.401,33,002056.SZ,410896850.0,横店东磁,1407834.0,35012205.0,0.34262468,16.968,22757195.0,10305293.0,3.24,33062488.0,2.99,29849130.0,94.142,12.169,2.3,64861335.0
25,,002025,76.41,3.355,33,002025.SZ,192324361.0,航天电器,63163.0,-1595885.0,0.03284191,13.66,-179488.0,6797689.0,8.82,6618201.0,8.22,22693499.0,67.253,8.745,6.7,21097614.0
26,,300495,3.69,0.000,33,300495.SZ,,*ST美尚,,,,,,,,,,,,,,
27,,300619,68.52,2.116,33,300619.SZ,,金银河,,,,,,,,,,,,,,
28,,300513,10.46,1.063,33,300513.SZ,,恒实科技,,,,,,,,,,,,,,
29,,300535,12.83,1.584,33,300535.SZ,,达威股份,,,,,,,,,,,,,,
30,,300573,95.81,7.014,33,300573.SZ,,兴齐眼药,,,,,,,,,,,,,,
31,,300523,20.86,1.558,33,300523.SZ,,辰安科技,,,,,,,,,,,,,,
32,,300458,20.41,1.897,33,300458.SZ,,全志科技,,,,,,,,,,,,,,
33,,300447,16.46,3.392,33,300447.SZ,,全信股份,,,,,,,,,,,,,,
34,,300575,20.28,0.496,33,300575.SZ,,中旗股份,,,,,,,,,,,,,,
35,,002034,18.84,1.019,33,002034.SZ,81120000.0,旺能环境,29000.0,-1834878.0,0.03574951,14.846,382220.0,0.0,6.15,382220.0,5.34,6977549.0,66.82,8.889,4.56,5142671.0
36,,300499,10.32,5.846,33,300499.SZ,,高澜股份,,,,,,,,,,,,,,
37,,300510,4.51,3.678,33,300510.SZ,,金冠股份,,,,,,,,,,,,,,
38,,300528,5.53,1.097,33,300528.SZ,,幸福蓝海,,,,,,,,,,,,,,
39,,002031,2.84,1.792,33,002031.SZ,124477856.0,巨轮智能,-69019.0,2239272.0,-0.05544681,10.825,486449.0,18689519.0,2.15,19175968.0,2.01,47975406.0,86.084,5.29,1.73,50214678.0
40,,002007,19.57,5.956,33,002007.SZ,360104517.0,华兰生物,1429677.0,94842700.0,0.39701724,14.883,95514237.0,85262780.0,11.0,180777017.0,9.75,180432708.0,36.584,9.138,8.15,275275408.0
41,,002039,14.57,-0.546,33,002039.SZ,123387256.0,黔源电力,-41200.0,-4087608.0,-0.03339081,16.352,-750452.0,1571328.0,7.4,820876.0,6.38,6275875.0,63.484,11.811,5.32,2188267.0
42,,300522,10.24,2.196,33,300522.SZ,,世名科技,,,,,,,,,,,,,,
43,,300649,18.06,1.404,33,300649.SZ,,杭州园林,,,,,,,,,,,,,,
44,,300549,12.16,1.587,33,300549.SZ,,优德精密,,,,,,,,,,,,,,
45,,002113,1.30,4.839,33,002113.SZ,72649635.0,ST天润,-85260.0,-675503.0,-0.11735778,9.023,-810128.0,1455894.0,1.45,645766.0,1.36,8933490.0,69.349,4.797,1.21,8257987.0
46,,300529,50.60,11.651,33,300529.SZ,,健帆生物,,,,,,,,,,,,,,
47,,300554,20.69,2.680,33,300554.SZ,,三超新材,,,,,,,,,,,,,,
48,,002044,4.39,4.028,33,002044.SZ,162500000.0,美年健康,-445969.0,-3711651.0,-0.27444246,17.91,-3565661.0,3565661.0,1.58,0.0,1.41,5966294.0,42.567,12.727,1.1,2254643.0
49,,002042,3.20,1.587,33,002042.SZ,74420880.0,华孚时尚,-62512.0,-4950704.0,-0.08399793,21.285,886271.0,7383266.0,3.02,8269537.0,2.79,19344402.0,76.429,11.909,1.96,14393698.0
50,,002008,26.54,2.669,33,002008.SZ,611660446.0,大族激光,3689088.0,62362195.0,0.60312679,24.171,43428728.0,149478953.0,5.24,192907681.0,4.12,265121316.0,86.482,17.352,3.2,327483511.0
51,,002036,15.00,2.881,33,002036.SZ,190051864.0,联创电子,-119268.0,-2387022.0,-0.0627555,12.24,-921172.0,1279583.0,4.31,358411.0,3.94,7631485.0,47.587,8.046,3.37,5244463.0
52,,300463,20.21,20.012,33,300463.SZ,,迈克生物,,,,,,,,,,,,,,
53,,300641,5.34,1.908,33,300641.SZ,,正丹股份,,,,,,,,,,,,,,
54,,300515,9.65,1.793,33,300515.SZ,,三德科技,,,,,,,,,,,,,,
55,,002043,8.97,1.701,33,002043.SZ,176672640.0,兔宝宝,0.0,-1556734.0,0,21.667,0.0,0.0,1.46,0.0,1.31,5858236.0,56.506,14.4,0.94,4301502.0
56,,300526,14.11,3.826,33,300526.SZ,,*ST中潜,,,,,,,,,,,,,,
57,,300556,16.99,1.252,33,300556.SZ,,丝路视觉,,,,,,,,,,,,,,
58,,002050,22.37,2.380,33,002050.SZ,68760714.0,三花智控,-37004.0,-1162913.0,-0.05381561,50.0,-1256162.0,5470218.0,1.29,4214056.0,1.14,11994006.0,62.829,28.205,0.43,10831093.0
59,,300520,16.67,3.220,33,300520.SZ,,科大国创,,,,,,,,,,,,,,
60,,300648,38.24,-1.086,33,300648.SZ,,星云股份,,,,,,,,,,,,,,
61,,002019,11.16,4.690,33,002019.SZ,143311024.0,亿帆医药,-104357.0,-7993954.0,-0.07281854,14.701,-1238231.0,2922050.0,6.32,1683819.0,5.76,14362829.0,34.796,10.233,4.7,6368875.0
62,,002037,11.82,-1.909,33,002037.SZ,133100000.0,保利联合,-441682.0,-14467649.0,-0.33184222,12.127,-10097299.0,10457090.0,8.46,359791.0,7.83,24676309.0,29.081,5.996,6.63,10208660.0
63,,300552,20.17,1.459,33,300552.SZ,,万集科技,,,,,,,,,,,,,,
64,,002052,2.37,0.424,33,002052.SZ,198714798.0,*ST同洲,-592766.0,-11453990.0,-0.29829988,8.528,-7572004.0,22850373.0,6.49,15278369.0,6.01,74447653.0,91.557,5.588,5.47,62993663.0
65,,300567,48.90,4.981,33,300567.SZ,,精测电子,,,,,,,,,,,,,,
66,,300545,17.17,3.621,33,300545.SZ,,联得装备,,,,,,,,,,,,,,
67,,002035,6.09,0.000,33,002035.SZ,171771600.0,华帝股份,148300.0,-10535.0,0.08633558,56.044,947184.0,787548.0,0.71,1734732.0,0.5,5566517.0,59.82,29.167,0.2,5555982.0
68,,300604,48.50,-1.623,33,300604.SZ,,长川科技,,,,,,,,,,,,,,
69,,002024,1.82,0.553,33,002024.SZ,3142569720.0,ST易购,-2632685.0,-61647046.0,-0.08377491,16.667,-64702820.0,180893805.0,12.6,116190985.0,10.4,245205180.0,97.739,11.397,9.0,183558134.0
70,,002048,13.18,1.307,33,002048.SZ,422621095.0,宁波华翔,-91284.0,-2457168.0,-0.02159949,25.733,-2901997.0,38372255.0,9.65,35470258.0,8.55,85986193.0,75.974,16.667,5.7,83529025.0
71,,002049,148.60,0.896,33,002049.SZ,83881751.0,紫光国微,576715.0,3906071.0,0.68753333,13.548,7067555.0,11925298.0,3.52,18992853.0,3.04,46361159.0,85.375,9.47,2.68,50267230.0
72,,002059,5.76,2.128,33,002059.SZ,80560000.0,云南旅游,-94859.0,-1012830.0,-0.1177495,8.35,-980811.0,980811.0,5.32,0.0,4.88,6529558.0,50.483,4.733,4.5,5516728.0
73,,300561,9.28,3.456,33,300561.SZ,,汇金科技,,,,,,,,,,,,,,
74,,002077,12.44,2.135,33,002077.SZ,106794380.0,大港股份,0.0,775461.0,0,7.367,0.0,0.0,8.38,0.0,7.92,2545001.0,20.298,5.438,7.23,3320462.0
75,,300597,7.74,0.913,33,300597.SZ,,吉大通信,,,,,,,,,,,,,,
76,,300601,32.19,8.165,33,300601.SZ,,康泰生物,,,,,,,,,,,,,,
77,,300496,110.60,3.181,33,300496.SZ,,中科创达,,,,,,,,,,,,,,
78,,002067,3.42,1.183,33,002067.SZ,329037500.0,景兴纸业,-836485.0,-12874271.0,-0.25422178,7.82,-7065979.0,8127801.0,3.24,1061822.0,3.09,25974272.0,56.187,4.762,2.77,13100001.0
79,,002062,5.27,1.934,33,002062.SZ,97510453.0,宏润建设,-100900.0,-2034455.0,-0.10347609,10.909,-3541248.0,7451757.0,4.88,3910509.0,4.61,19242152.0,56.702,4.7,3.92,17207697.0
80,,300592,14.20,3.650,33,300592.SZ,,华凯易佰,,,,,,,,,,,,,,
81,,002068,14.02,4.161,33,002068.SZ,192240000.0,黑猫股份,120159.0,4873429.0,0.06250468,17.961,2710534.0,7421626.0,7.29,10132160.0,6.33,15450808.0,84.59,13.592,5.07,20324237.0
82,,002080,21.54,3.161,33,002080.SZ,150000000.0,中材科技,-4750.0,-891660.0,-0.00316667,23.881,504681.0,1584225.0,7.47,2088906.0,6.36,8717387.0,56.683,19.096,4.59,7825727.0
83,,300621,8.25,1.726,33,300621.SZ,,维业股份,,,,,,,,,,,,,,
84,,300581,18.06,2.439,33,300581.SZ,,晨曦航空,,,,,,,,,,,,,,
85,,002047,4.61,2.902,33,002047.SZ,283540517.0,宝鹰股份,-541054.0,-7584908.0,-0.1908207,23.318,-4883514.0,6895817.0,5.5,2012303.0,5.1,17647048.0,93.498,14.588,3.42,10062140.0
86,,300530,27.33,2.860,33,300530.SZ,,达志科技,,,,,,,,,,,,,,
87,,002079,12.15,2.273,33,002079.SZ,161242500.0,苏州固锝,-12116.0,-1715329.0,-0.00751415,7.788,-761053.0,3774146.0,3.46,3013093.0,3.2,15405136.0,92.883,5.28,2.96,13689807.0
88,,002081,4.55,1.111,33,002081.SZ,61875000.0,金螳螂,46103.0,-8568808.0,0.0745099,39.796,-3307442.0,8800051.0,1.37,5492609.0,1.13,18918871.0,85.138,25.472,0.59,10350063.0
89,,300542,11.20,0.539,33,300542.SZ,,新晨科技,,,,,,,,,,,,,,
90,,002058,11.41,1.966,33,002058.SZ,60530436.0,威尔泰,25117.0,2716270.0,0.04149483,12.763,714745.0,2011069.0,6.98,2725814.0,6.58,6794093.0,68.501,5.701,5.4,9510363.0
91,,300613,56.84,2.971,33,300613.SZ,,富瀚微,,,,,,,,,,,,,,
92,,002093,7.74,9.943,33,002093.SZ,201973016.0,国脉科技,28507.0,3783369.0,0.01411426,11.397,1563544.0,5447391.0,6.06,7010935.0,5.54,22181921.0,98.503,6.786,4.82,25965290.0
93,,300543,9.12,0.662,33,300543.SZ,,朗科智能,,,,,,,,,,,,,,
94,,300628,63.99,-0.451,33,300628.SZ,,亿联网络,,,,,,,,,,,,,,
95,,300643,13.72,2.541,33,300643.SZ,,万通智控,,,,,,,,,,,,,,
96,,300625,11.20,2.283,33,300625.SZ,,三雄极光,,,,,,,,,,,,,,
97,,300557,27.80,1.832,33,300557.SZ,,理工光科,,,,,,,,,,,,,,
98,,300638,19.17,2.899,33,300638.SZ,,广和通,,,,,,,,,,,,,,
99,,002091,8.85,0.683,33,002091.SZ,187503975.0,江苏国泰,173846.0,7091931.0,0.0927159,27.778,4025222.0,10981775.0,6.9,15006997.0,6.06,22885063.0,39.949,14.796,3.9,29976994.0
0,,002097,6.28,-0.159,33,002097.SZ,201594160.0,山河智能,-542423.0,-23248059.0,-0.26906682,13.131,-9587714.0,22832375.0,8.96,13244661.0,8.0,71786394.0,79.223,8.755,6.88,48538335.0
1,,002060,6.73,1.815,33,002060.SZ,205884000.0,粤水电,-1955312.0,-31397282.0,-0.94971537,9.579,-23363287.0,27647733.0,2.86,4284446.0,2.68,46587007.0,80.158,6.038,2.36,15189725.0
2,,300626,8.12,1.882,33,300626.SZ,,华瑞股份,,,,,,,,,,,,,,
3,,300591,4.95,4.430,33,300591.SZ,,万里马,,,,,,,,,,,,,,
4,,300636,13.33,5.626,33,300636.SZ,,同和药业,,,,,,,,,,,,,,
5,,002103,5.19,2.976,33,002103.SZ,95977477.0,广博股份,-23329.0,-1003564.0,-0.02430674,16.591,-542288.0,1848504.0,5.13,1306216.0,4.76,7986168.0,80.79,12.292,3.67,6982604.0
6,,002053,10.92,1.771,33,002053.SZ,185851103.0,云南能投,-270705.0,-11079494.0,-0.14565692,9.051,-3492008.0,6641105.0,7.41,3149097.0,6.99,23104410.0,49.858,5.822,6.18,12024916.0
7,,002101,24.16,2.940,33,002101.SZ,67000000.0,广东鸿图,127792.0,3148330.0,0.19073433,19.135,4083527.0,700874.0,7.16,4784401.0,6.36,17795289.0,98.395,13.189,4.86,20943619.0
8,,300572,11.89,2.148,33,300572.SZ,,安车检测,,,,,,,,,,,,,,
9,,300577,15.05,7.654,33,300577.SZ,,开润股份,,,,,,,,,,,,,,
10,,300584,24.85,3.412,33,300584.SZ,,海辰药业,,,,,,,,,,,,,,
11,,002105,6.72,1.358,33,002105.SZ,130560000.0,信隆健康,51843.0,560232.0,0.03970818,10.695,289870.0,1883358.0,5.02,2173228.0,4.83,9906207.0,87.906,5.385,4.05,10466439.0
12,,002110,4.89,1.242,33,002110.SZ,139700000.0,三钢闽光,-20090.0,-2634899.0,-0.01438082,23.032,2441002.0,5959876.0,8.44,8400878.0,7.4,16902907.0,98.857,14.448,5.28,14268008.0
13,,300610,15.81,4.771,33,300610.SZ,,晨化股份,,,,,,,,,,,,,,
14,,002083,4.86,1.887,33,002083.SZ,348115200.0,孚日股份,1901350.0,15146932.0,0.54618414,9.137,18023363.0,11029146.0,8.6,29052509.0,7.92,52733924.0,33.751,6.582,7.16,67880856.0
15,,300627,30.69,3.333,33,300627.SZ,,华测导航,,,,,,,,,,,,,,
16,,002107,6.06,3.767,33,002107.SZ,71305423.0,沃华医药,27523.0,318526.0,0.03859875,8.866,1984225.0,1756123.0,7.49,3740348.0,6.93,6794451.0,20.856,6.072,6.27,7112977.0
17,,300629,21.53,2.426,33,300629.SZ,,新劲刚,,,,,,,,,,,,,,
18,,002087,3.10,0.649,33,002087.SZ,149133380.0,新野纺织,-262066.0,-7056799.0,-0.17572592,14.413,-2785644.0,3460631.0,3.85,674987.0,3.43,12920536.0,52.018,8.48,2.88,5863737.0
19,,300640,5.71,2.330,33,300640.SZ,,德艺文创,,,,,,,,,,,,,,
20,,002075,3.93,3.421,33,002075.SZ,365888135.0,沙钢股份,-119400.0,-3432540.0,-0.03263292,14.348,-835800.0,835800.0,5.22,0.0,4.73,7210905.0,51.302,10.12,3.91,3778365.0
21,,002095,12.20,2.349,33,002095.SZ,88957501.0,生意宝,128383.0,9017098.0,0.14431948,14.555,2839401.0,15298978.0,12.75,18138379.0,11.01,39323698.0,97.508,11.497,9.51,48340796.0
22,,300632,10.73,3.571,33,300632.SZ,,光莆股份,,,,,,,,,,,,,,
23,,300645,20.28,1.910,33,300645.SZ,,正元智慧,,,,,,,,,,,,,,
24,,002114,6.71,1.054,33,002114.SZ,71546400.0,罗平锌电,60465.0,1599324.0,0.08451159,7.573,425742.0,2346886.0,18.75,2772628.0,17.61,8439847.0,69.903,4.663,16.11,10039171.0
25,,002116,8.45,0.956,33,002116.SZ,48559810.0,中国海诚,0.0,222408.0,0,8.479,0.0,0.0,4.67,0.0,4.35,2034355.0,26.215,5.568,3.94,2256763.0
26,,300650,10.76,1.223,33,300650.SZ,,太龙股份,,,,,,,,,,,,,,
27,,002132,5.27,3.131,33,002132.SZ,88232022.0,恒星科技,48802.0,8176153.0,0.05531098,10.955,3005957.0,833451.0,3.95,3839408.0,3.73,11742191.0,95.187,6.25,3.17,19918344.0
28,,002120,15.59,4.772,33,002120.SZ,60219555.0,韵达股份,-365120.0,-5787769.0,-0.60631468,11.215,-3030022.0,5079632.0,3.57,2049610.0,3.4,15778830.0,40.119,6.184,2.85,9991061.0
29,,600000,7.03,0.429,17,600000.SH,7925886508.0,浦发银行,-12727074.0,-245097518.0,-0.16057603,23.952,-227920478.0,500708770.0,6.21,272788292.0,4.92,722658800.0,30.248,14.815,3.81,477561282.0
30,,002122,2.60,0.775,33,002122.SZ,136000000.0,ST天马,263904.0,15178832.0,0.19404706,9.223,5893298.0,9651612.0,15.81,15544910.0,14.85,33432877.0,44.939,6.34,13.14,48611709.0
31,,002126,13.38,1.287,33,002126.SZ,37851635.0,银轮股份,-9351.0,-3385629.0,-0.02470435,18.151,-851917.0,3386039.0,3.45,2534122.0,3.18,13618157.0,92.481,10.604,2.39,10232528.0
32,,002121,9.05,1.344,33,002121.SZ,114070450.0,科陆电子,559326.0,19922069.0,0.49033382,7.692,12576460.0,9014913.0,5.6,21591373.0,5.32,31222955.0,89.591,4.298,4.8,51145024.0
33,,300651,21.33,2.155,33,300651.SZ,,金陵体育,,,,,,,,,,,,,,
34,,600051,6.99,1.747,17,600051.SH,302400000.0,宁波联合,-955177.0,-22720473.0,-0.31586541,14.286,-12611028.0,17460593.0,12.6,4849565.0,11.19,39216842.0,35.198,10.04,9.45,16496369.0
35,,300658,10.20,-4.673,33,300658.SZ,,延江股份,,,,,,,,,,,,,,
36,,002125,17.06,2.156,33,002125.SZ,31427275.0,湘潭电化,-24973.0,-8178664.0,-0.07946282,14.539,-749970.0,11502862.0,4.53,10752892.0,3.98,42775556.0,79.628,9.606,3.38,34596892.0
37,,002123,10.61,2.910,33,002123.SZ,125422275.0,梦网科技,250042.0,11932228.0,0.19936012,12.221,9194790.0,8991075.0,17.08,18185865.0,15.88,24866856.0,92.913,8.453,13.36,36799084.0
38,,002136,13.45,1.740,33,002136.SZ,46993600.0,安纳达,26200.0,-2290361.0,0.05575227,9.416,-3945.0,1087182.0,7.03,1083237.0,6.71,7971376.0,79.911,5.945,5.82,5681015.0
39,,002127,4.60,3.371,33,002127.SZ,47040000.0,南极电商,-190090.0,-11720383.0,-0.40410289,10.85,-3171087.0,4322327.0,1.89,1151240.0,1.76,22395399.0,24.42,6.936,1.52,10675016.0
40,,300652,26.27,6.572,33,300652.SZ,,雷迪克,,,,,,,,,,,,,,
41,,002160,4.61,0.875,33,002160.SZ,68000000.0,常铝股份,116595.0,1894328.0,0.17146324,7.934,1279690.0,374969.0,6.87,1654659.0,6.54,6039497.0,46.952,5.28,5.86,7933825.0
42,,002128,13.20,1.773,33,002128.SZ,237662587.0,电投能源,-263030.0,-17068871.0,-0.11067371,12.171,-7938971.0,10280802.0,20.46,2341831.0,18.96,28510014.0,42.207,7.223,16.02,11441143.0
43,,002157,4.89,-0.204,33,002157.SZ,95303907.0,正邦科技,-54197.0,-1022027.0,-0.05686755,18.337,-226938.0,3376496.0,2.42,3149558.0,2.23,14661910.0,46.739,9.217,1.67,13639883.0
44,,600085,49.12,4.068,17,600085.SH,520826278.0,同仁堂,-345198.0,-18351252.0,-0.06627891,24.503,-9505269.0,13495183.0,5.64,3989914.0,4.86,36739535.0,57.894,17.195,3.42,18388283.0
45,,300662,33.26,0.972,33,300662.SZ,,科锐国际,,,,,,,,,,,,,,
46,,600033,2.76,0.730,17,600033.SH,893165018.0,福建高速,1903150.0,-2888839.0,0.21307933,11.636,9262534.0,27480877.0,3.31,36743411.0,2.97,70608891.0,57.65,5.246,2.62,67720052.0
47,,600057,9.32,1.636,17,600057.SH,244127304.0,厦门象屿,,,,,,,,,,,,,,
48,,600017,2.80,1.449,17,600017.SH,1260592040.0,日照港,753617.0,-34098.0,0.05978278,8.005,3682172.0,17062114.0,4.52,20744286.0,4.21,42532003.0,72.28,4.276,3.85,42497905.0
49,,002162,4.20,5.263,33,002162.SZ,105365380.0,悦心健康,132457.0,7428728.0,0.12571207,11.148,1702266.0,1581519.0,6.73,3283785.0,5.83,19013975.0,56.734,4.422,5.38,26442703.0
50,,600118,20.60,1.478,17,600118.SH,171614731.0,中国卫星,-711329.0,-15603894.0,-0.41449181,9.668,-20377499.0,48043432.0,7.43,27665933.0,6.88,82331076.0,80.286,6.957,6.12,66727182.0
51,,600080,7.64,2.826,17,600080.SH,305295872.0,金花股份,130323.0,3862036.0,0.04268744,20.833,2237990.0,1599042.0,6.38,3837032.0,5.8,6975182.0,49.054,16.262,4.18,10837218.0
52,,600004,13.82,0.729,17,600004.SH,1015000000.0,白云机场,1573538.0,10052979.0,0.15502837,11.935,23541779.0,16191249.0,4.83,39733028.0,4.48,56654538.0,72.378,8.736,3.8,66707517.0
53,,600020,2.90,1.045,17,600020.SH,1283482426.0,中原高速,-913863.0,-8561693.0,-0.07120183,16.376,-5912512.0,7582997.0,3.34,1670485.0,2.96,17971175.0,51.314,12.457,2.4,9409482.0
54,,002150,7.81,0.904,33,002150.SZ,33270000.0,通润装备,52902.0,4213478.0,0.15900812,6.436,1233694.0,330310.0,4.3,1564004.0,4.08,4977650.0,79.142,4.218,3.78,9191128.0
55,,600011,8.54,-0.117,17,600011.SH,2878213333.0,华能国际,-791861.0,6313558.0,-0.02751224,15.439,-3945699.0,17269416.0,6.58,13323717.0,5.58,32980370.0,40.799,8.079,4.82,39293928.0
56,,600070,5.28,2.128,17,600070.SH,140675760.0,浙江富润,-7177.0,-3057504.0,-0.0051018,11.071,-64030.0,868751.0,3.06,804721.0,2.82,6730295.0,21.118,8.108,2.45,3672791.0
57,,002174,7.80,2.497,33,002174.SZ,34007383.0,游族网络,-15200.0,-3412187.0,-0.04469618,9.529,-233092.0,574312.0,5.23,341220.0,4.82,7133816.0,45.548,6.361,4.32,3721629.0
58,,002137,5.45,0.368,33,002137.SZ,65130000.0,实益达,-1320.0,2035685.0,-0.00202672,6.965,343387.0,484195.0,6.45,827582.0,6.03,5759535.0,52.343,4.269,5.61,7795220.0
59,,600036,31.08,3.981,17,600036.SH,15658890016.0,招商银行,-7500493.0,-195328570.0,-0.04789926,31.805,-185937390.0,502115720.0,6.9,316178330.0,5.67,675754680.0,55.328,22.599,3.57,480426110.0
60,,600084,6.67,1.988,17,600084.SH,294682681.0,中葡股份,-908584.0,-5098107.0,-0.30832623,17.804,-8132308.0,35880050.0,10.62,27747742.0,9.27,56791955.0,100.0,14.38,7.41,51693848.0
61,,600035,3.22,0.940,17,600035.SH,931652495.0,楚天高速,-735926.0,-10786473.0,-0.07899147,13.398,-6190201.0,6190201.0,2.92,0.0,2.64,14446482.0,42.381,8.604,2.23,3660009.0
62,,002209,7.82,2.895,33,002209.SZ,56735500.0,达意隆,-26809.0,-2745478.0,-0.0472526,8.738,-474654.0,1275140.0,11.76,800486.0,11.22,7943754.0,71.535,5.149,9.87,5198276.0
63,,600009,55.80,-0.729,17,600009.SH,1093476397.0,上海机场,7458242.0,140139250.0,0.68206703,16.221,150699403.0,132600303.0,13.04,283299706.0,11.04,268036093.0,97.83,11.871,9.4,408175343.0
64,,002227,12.78,1.429,33,002227.SZ,27500000.0,奥特迅,-36200.0,-2444686.0,-0.13163636,6.334,-794140.0,1103876.0,11.08,309736.0,10.46,5705720.0,48.179,4.039,9.76,3261034.0
65,,002152,8.76,0.000,33,002152.SZ,150611845.0,广电运通,183202.0,11807551.0,0.12163851,13.798,13292177.0,10251075.0,4.33,23543252.0,3.86,20888815.0,90.968,9.703,3.28,32696366.0
66,,002166,10.68,5.952,33,002166.SZ,31583400.0,莱茵生物,-47880.0,-2366171.0,-0.15159862,10.222,-1813611.0,2249297.0,6.47,435686.0,6.01,7803191.0,24.315,8.655,5.27,5437020.0
67,,002178,4.55,3.881,33,002178.SZ,37892000.0,延华智能,122643.0,5869555.0,0.32366463,6.576,3002318.0,1775822.0,2.35,4778140.0,2.25,9677861.0,97.662,4.505,2.06,15547416.0
68,,600120,3.79,2.989,17,600120.SH,505473454.0,浙江东方,555867.0,-6027063.0,0.10996957,26.712,-1191197.0,10264592.0,1.85,9073395.0,1.62,34423808.0,81.074,17.881,1.07,28396745.0
69,,600060,12.50,-0.160,17,600060.SH,493767810.0,海信视像,776145.0,24630195.0,0.15718825,52.212,19672776.0,20383613.0,8.6,40056389.0,6.7,49455874.0,97.149,42.601,2.7,74086069.0
70,,600006,5.85,1.387,17,600006.SH,2000000000.0,东风汽车,1159520.0,-452634.0,0.057976,21.612,4210059.0,13915802.0,6.64,18125861.0,6.04,46475745.0,63.668,8.054,4.28,46023111.0
71,,002130,6.27,2.619,33,002130.SZ,42000000.0,沃尔核材,116689.0,2491188.0,0.27783095,4.861,2314286.0,1440385.0,3.02,3754671.0,2.89,8392678.0,45.097,3.293,2.74,10883866.0
72,,600094,3.31,-1.780,17,600094.SH,157165888.0,大名城,,,,,,,,,,,,,,
73,,600160,14.56,2.391,17,600160.SH,556800000.0,巨化股份,-147511.0,-6035053.0,-0.02649264,24.713,-3682043.0,10743831.0,2.17,7061788.0,1.81,29833159.0,40.001,16.992,1.31,23798106.0
74,,600113,6.21,1.471,17,600113.SH,147500000.0,浙江东日,35844.0,-774269.0,0.02430102,11.409,0.0,0.0,4.15,0.0,3.86,2947487.0,54.481,8.488,3.3,2173218.0
75,,002170,5.79,1.579,33,002170.SZ,77760000.0,芭田股份,385008.0,6954216.0,0.49512346,8.166,4364142.0,2540318.0,4.57,6904460.0,4.2,12726210.0,42.504,5.785,3.88,19680426.0
76,,600031,14.66,1.453,17,600031.SH,1488000000.0,三一重工,-354754.0,1942836.0,-0.02384099,17.454,9863164.0,71884419.0,5.72,81747583.0,5.08,98861993.0,77.124,10.526,4.02,100804829.0
77,,002183,5.53,3.947,33,002183.SZ,93000000.0,怡亚通,-239057.0,-8000626.0,-0.25705054,8.133,-4045089.0,7125743.0,3.59,3080654.0,3.33,27125008.0,48.668,3.759,3.05,19124382.0
78,,002153,11.91,-0.168,33,002153.SZ,71634288.0,石基信息,127967.0,4269362.0,0.17863931,9.395,5812041.0,3113090.0,5.88,8925131.0,5.51,13547290.0,33.158,5.882,4.87,17816652.0
79,,600123,15.26,2.074,17,600123.SH,571200000.0,兰花科创,-178627.0,-17217211.0,-0.03127223,12.072,984093.0,57817491.0,18.8,58801584.0,17.15,103294462.0,77.807,7.715,14.75,86077251.0
80,,600038,40.15,3.240,17,600038.SH,168493477.0,中直股份,-339897.0,-12019189.0,-0.2017271,18.652,-9815013.0,24053545.0,18.48,14238532.0,16.66,35211252.0,85.967,10.629,12.67,23192063.0
81,,600079,19.67,10.011,17,600079.SH,325245176.0,人福医药,-2716003.0,-40916885.0,-0.83506327,21.062,-39280760.0,45245300.0,6.84,5964540.0,6.06,65298128.0,43.515,15.957,4.46,24381243.0
